,Date,Price,Open,High,Low,Vol.,Change
347,01/16/2022,4656.75,4671.25,4671.25,4655.0,17.47K,+0.04%
348,01/14/2022,4654.75,4655.0,4667.0,4606.0,2.01M,+0.06%
349,01/13/2022,4652.0,4719.25,4736.25,4642.5,1.82M,-1.36%
350,01/12/2022,4716.25,4704.0,4739.5,4695.0,1.58M,+0.24%
351,01/11/2022,4705.0,4663.5,4707.5,4627.25,1.73M,+0.92%
352,01/10/2022,4662.25,4671.25,4681.75,4572.75,2.23M,-0.12%
353,01/07/2022,4667.75,4695.0,4705.75,4653.75,1.62M,-0.42%
354,01/06/2022,4687.5,4692.0,4715.75,4662.0,1.86M,-0.11%
355,01/05/2022,4692.5,4783.5,4788.25,4689.5,1.86M,-1.92%
356,01/04/2022,4784.25,4785.25,4808.25,4764.5,1.39M,-0.04%
357,01/03/2022,4786.0,4771.0,4791.25,4747.5,1.32M,+0.58%
358,12/31/2021,4758.5,4773.75,4778.5,4750.5,954.08K,-0.29%
359,12/30/2021,4772.25,4784.75,4799.75,4767.25,753.94K,-0.26%
360,12/29/2021,4784.5,4781.0,4796.0,4770.0,876.03K,+0.13%
361,12/28/2021,4778.5,4780.5,4798.0,4770.5,954.52K,-0.08%
362,12/27/2021,4782.25,4717.0,4784.25,4713.25,898.70K,+1.41%
363,12/23/2021,4715.75,4689.0,4731.25,4684.25,978.02K,+0.63%
364,12/22/2021,4686.0,4641.75,4690.5,4622.25,1.10M,+0.98%
365,12/21/2021,4640.75,4567.75,4643.0,4565.75,1.49M,+1.80%
366,12/20/2021,4558.5,4612.0,4621.5,4520.25,2.10M,-1.68%
367,12/17/2021,4636.46,4674.25,4677.75,4629.5,34.79K,-0.69%
368,12/16/2021,4668.75,4711.5,4752.5,4651.25,435.99K,-0.87%
369,12/15/2021,4709.5,4637.75,4715.0,4611.25,673.19K,+1.56%
370,12/14/2021,4637.0,4672.0,4686.0,4606.0,1.21M,-0.68%
371,12/13/2021,4668.75,4711.25,4731.0,4664.75,1.61M,-0.90%
372,12/10/2021,4711.0,4669.25,4712.75,4664.25,1.59M,+0.94%
373,12/09/2021,4667.0,4697.25,4706.0,4662.25,1.59M,-0.68%
374,12/08/2021,4699.0,4695.25,4712.0,4671.75,1.42M,+0.30%
375,12/07/2021,4685.0,4594.25,4697.25,4587.25,1.77M,+2.07%
376,12/06/2021,4590.0,4542.25,4611.75,4531.5,2.03M,+1.25%
377,12/04/2021,4533.25,4533.25,4533.25,4533.25,-0.09%,
378,12/03/2021,4537.5,4587.25,4606.5,4492.0,2.75M,-0.84%
379,12/02/2021,4575.75,4514.75,4593.75,4505.5,2.59M,+1.49%
380,12/01/2021,4508.5,4587.5,4650.75,4497.75,2.67M,-1.26%
381,11/30/2021,4566.25,4657.25,4667.5,4557.0,2.85M,-1.82%
382,11/29/2021,4651.0,4589.0,4669.75,4588.75,2.01M,+1.20%
383,11/26/2021,4595.75,4700.5,4717.0,4577.25,2.07M,-1.96%
384,11/25/2021,4687.75,4699.0,4699.5,4686.0,122.44K,-0.24%
385,11/24/2021,4699.0,4686.25,4702.25,4656.25,1.41M,+0.22%
386,11/23/2021,4688.5,4686.0,4695.5,4649.0,1.87M,+0.19%
387,11/22/2021,4679.75,4701.0,4740.5,4674.25,1.69M,-0.31%
388,11/19/2021,4694.5,4705.25,4723.5,4684.25,1.34M,-0.15%
389,11/18/2021,4701.5,4685.25,4706.5,4668.0,1.17M,+0.33%
390,11/17/2021,4686.25,4696.5,4701.0,4679.25,1.06M,-0.21%
391,11/16/2021,4696.0,4680.75,4709.75,4670.75,1.04M,+0.36%
392,11/15/2021,4679.0,4684.75,4697.5,4667.0,1.05M,+0.02%
393,11/12/2021,4678.25,4647.0,4685.5,4643.75,1.16M,+0.76%
394,11/11/2021,4643.0,4645.0,4661.5,4638.0,936.86K,+0.02%
395,11/10/2021,4642.0,4674.75,4680.25,4625.25,1.64M,-0.77%
396,11/09/2021,4678.25,4690.75,4700.5,4663.25,1.29M,-0.34%
397,11/08/2021,4694.0,4678.5,4707.0,4676.25,1.00M,+0.08%
398,11/05/2021,4690.25,4671.75,4711.75,4667.5,1.46M,+0.36%
399,11/04/2021,4673.25,4651.5,4676.25,4650.75,1.17M,+0.45%
400,11/03/2021,4652.25,4621.25,4657.0,4613.0,1.07M,+0.62%
401,11/02/2021,4623.5,4605.75,4627.0,4593.25,980.83K,+0.39%
402,11/01/2021,4605.75,4608.0,4619.5,4586.5,1.07M,+0.19%
403,10/29/2021,4597.0,4577.0,4603.5,4559.25,1.42M,+0.21%
404,10/28/2021,4587.5,4548.75,4589.75,4545.25,1.20M,+0.95%
405,10/27/2021,4544.5,4563.75,4576.75,4543.75,1.26M,-0.45%
406,10/26/2021,4565.25,4564.75,4590.0,4560.75,1.26M,+0.16%
407,10/25/2021,4558.0,4528.75,4566.25,4522.5,1.03M,+0.47%
408,10/22/2021,4536.5,4530.0,4551.5,4515.25,1.32M,-0.12%
409,10/21/2021,4541.75,4525.0,4543.25,4510.25,938.57K,+0.30%
410,10/20/2021,4528.0,4516.0,4532.25,4504.0,1.01M,+0.37%
411,10/19/2021,4511.25,4475.75,4517.5,4471.75,1.02M,+0.75%
412,10/18/2021,4477.5,4465.5,4479.75,4436.25,1.10M,+0.34%
413,10/15/2021,4462.5,4433.0,4467.5,4426.25,1.19M,+0.76%
414,10/14/2021,4429.0,4354.75,4437.25,4354.0,1.26M,+1.70%
415,10/13/2021,4355.0,4327.5,4364.75,4318.75,1.37M,+0.33%
416,10/12/2021,4340.75,4347.75,4365.0,4317.25,1.30M,-0.24%
417,10/11/2021,4351.0,4381.0,4407.5,4344.0,1.25M,-0.71%
418,10/08/2021,4382.25,4390.5,4407.75,4376.25,1.43M,-0.18%
419,10/07/2021,4390.0,4355.25,4421.5,4355.0,1.41M,+0.83%
420,10/06/2021,4354.0,4334.0,4357.5,4273.75,2.20M,+0.46%
421,10/05/2021,4334.0,4295.75,4359.75,4269.0,1.65M,+1.00%
422,10/04/2021,4291.25,4349.0,4362.0,4267.5,2.14M,-1.21%
423,10/01/2021,4343.75,4301.0,4365.75,4260.0,2.27M,+1.07%
424,09/30/2021,4297.75,4360.0,4389.0,4294.25,2.37M,-1.20%
425,09/29/2021,4349.75,4347.5,4378.75,4344.25,1.82M,+0.14%
426,09/28/2021,4343.5,4429.75,4442.0,4334.75,2.31M,-2.02%
427,09/27/2021,4433.0,4446.0,4472.0,4425.0,1.31M,-0.29%
428,09/24/2021,4445.75,4439.0,4453.0,4410.75,1.18M,+0.17%
429,09/23/2021,4438.0,4386.0,4455.0,4385.75,1.45M,+1.23%
430,09/22/2021,4384.0,4336.5,4406.5,4321.25,1.77M,+0.94%
431,09/21/2021,4343.25,4342.5,4395.75,4329.25,1.94M,-0.11%
432,09/20/2021,4348.25,4411.75,4418.0,4293.75,2.71M,-2.60%
433,09/17/2021,4464.33,4471.0,4482.5,4459.0,24.14K,-0.22%
434,09/16/2021,4474.25,4486.0,4487.5,4443.0,268.03K,-0.17%
435,09/15/2021,4481.75,4446.75,4487.5,4437.5,518.99K,+0.84%
436,09/14/2021,4444.5,4475.5,4489.5,4435.0,893.79K,-0.55%
437,09/13/2021,4469.0,4461.0,4492.75,4444.75,1.53M,+0.18%
438,09/11/2021,4461.0,4461.0,4461.0,4461.0,+0.06%,
439,09/10/2021,4458.25,4491.25,4518.25,4456.5,1.72M,-0.76%
440,09/09/2021,4492.25,4511.0,4529.5,4485.5,1.70M,-0.45%
441,09/08/2021,4512.5,4517.5,4524.75,4492.0,1.61M,-0.15%
442,09/07/2021,4519.25,4533.0,4548.0,4510.75,1.28M,-0.46%
443,09/06/2021,4540.0,4528.75,4548.0,4523.75,125.07K,+0.25%
444,09/05/2021,4528.75,4533.75,4534.75,4528.5,6.03K,-0.11%
445,09/04/2021,4533.75,4533.75,4533.75,4533.75,-0.02%,
446,09/03/2021,4534.5,4536.75,4549.5,4519.25,1.16M,-0.02%
447,09/02/2021,4535.25,4522.5,4544.0,4516.0,1.02M,+0.31%
448,09/01/2021,4521.25,4527.75,4540.0,4519.25,1.06M,+0.02%
449,08/31/2021,4520.5,4529.5,4542.25,4512.5,1.38M,-0.10%
450,08/30/2021,4525.25,4508.75,4534.5,4500.75,975.81K,+0.39%
451,08/28/2021,4507.5,4507.5,4507.5,4507.5,+0.04%,
452,08/27/2021,4505.5,4470.0,4510.0,4462.25,1.22M,+0.87%
453,08/26/2021,4466.5,4493.75,4494.25,4465.0,1.31M,-0.59%
454,08/25/2021,4493.0,4483.5,4498.0,4476.25,801.11K,+0.23%
455,08/24/2021,4482.5,4481.0,4492.0,4476.75,787.50K,+0.16%
456,08/23/2021,4475.5,4435.0,4485.75,4433.5,997.03K,+0.86%
457,08/21/2021,4437.5,4437.5,4437.5,4437.5,+0.01%,
458,08/20/2021,4437.0,4403.75,4440.5,4371.75,1.33M,+0.81%
459,08/19/2021,4401.5,4389.75,4414.75,4347.75,1.92M,+0.16%
460,08/18/2021,4394.5,4436.75,4449.75,4381.5,1.55M,-1.10%
461,08/17/2021,4443.5,4472.0,4472.25,4411.75,1.79M,-0.68%
462,08/16/2021,4474.0,4456.25,4476.5,4432.5,1.24M,+0.32%
463,08/14/2021,4459.75,4459.75,4459.75,4459.75,-0.06%,
464,08/13/2021,4462.5,4455.75,4463.25,4451.0,789.10K,+0.18%
465,08/12/2021,4454.5,4440.0,4456.25,4430.25,850.53K,+0.32%
466,08/11/2021,4440.5,4429.25,4443.25,4420.75,1.00M,+0.24%
467,08/10/2021,4430.0,4427.25,4438.25,4416.5,950.32K,+0.10%
468,08/09/2021,4425.75,4428.0,4432.0,4412.25,789.73K,-0.08%
469,08/06/2021,4429.5,4420.25,4433.25,4416.0,951.05K,+0.18%
470,08/05/2021,4421.5,4396.25,4422.75,4393.75,763.34K,+0.61%
471,08/04/2021,4394.75,4409.75,4415.0,4391.25,1.05M,-0.46%
472,08/03/2021,4415.0,4383.75,4417.0,4365.25,1.30M,+0.80%
473,08/02/2021,4379.75,4396.5,4419.75,4377.25,1.19M,-0.35%
474,07/31/2021,4395.25,4395.25,4395.25,4395.25,+0.13%,
475,07/30/2021,4389.5,4394.25,4405.0,4370.75,1.38M,-0.50%
476,07/29/2021,4411.75,4393.75,4422.5,4380.5,1.01M,+0.41%
477,07/28/2021,4393.75,4380.0,4407.75,4377.5,1.22M,-0.02%
478,07/27/2021,4394.5,4415.75,4416.0,4364.75,1.58M,-0.45%
479,07/26/2021,4414.25,4400.5,4416.75,4375.5,938.63K,+0.26%
480,07/23/2021,4403.0,4371.5,4408.25,4367.25,1.17M,+1.00%
481,07/22/2021,4359.5,4355.0,4371.5,4341.5,981.97K,+0.21%
482,07/21/2021,4350.5,4318.75,4355.25,4310.0,1.19M,+0.81%
483,07/20/2021,4315.5,4262.75,4329.0,4252.75,1.84M,+1.51%
484,07/19/2021,4251.25,4320.0,4320.75,4224.0,2.60M,-1.56%
485,07/16/2021,4318.5,4347.75,4368.0,4314.25,1.64M,-0.77%
486,07/15/2021,4352.0,4366.5,4370.25,4332.5,1.61M,-0.36%
487,07/14/2021,4367.75,4359.5,4384.5,4350.0,1.31M,+0.15%
488,07/13/2021,4361.25,4377.0,4383.75,4356.5,1.25M,-0.35%
489,07/12/2021,4376.5,4362.0,4379.25,4341.75,1.06M,+0.38%
490,07/09/2021,4360.0,4310.25,4364.0,4293.25,1.31M,+1.09%
491,07/08/2021,4313.0,4352.25,4352.25,4279.25,1.99M,-0.84%
492,07/07/2021,4349.75,4328.0,4353.25,4320.25,1.22M,+0.36%
493,07/06/2021,4334.0,4341.0,4348.0,4305.25,1.37M,-0.28%
494,07/05/2021,4346.38,4339.38,4347.38,4333.12,+0.17%,
495,07/04/2021,4339.12,4338.75,4342.62,4338.25,-0.08%,
496,07/02/2021,4342.75,4309.75,4347.0,4308.0,999.78K,+0.74%
497,07/01/2021,4310.75,4294.25,4312.0,4286.0,985.19K,+0.52%
498,06/30/2021,4288.5,4284.75,4294.25,4269.25,1.10M,+0.15%
499,06/29/2021,4282.0,4280.5,4291.0,4271.75,741.47K,+0.04%
500,06/28/2021,4280.5,4275.0,4282.0,4264.25,823.72K,+0.22%
501,06/25/2021,4271.25,4262.0,4276.75,4253.5,906.16K,+0.36%
502,06/24/2021,4256.0,4233.75,4263.75,4231.75,878.79K,+0.58%
503,06/23/2021,4231.5,4237.5,4248.25,4230.5,938.30K,-0.11%
504,06/22/2021,4236.25,4219.25,4245.5,4205.75,1.06M,+0.53%
505,06/21/2021,4213.75,4142.5,4219.75,4126.75,1.43M,+0.63%
506,06/18/2021,4187.25,4225.75,4231.0,4183.75,35.12K,-0.83%
507,06/17/2021,4222.25,4214.25,4232.5,4193.0,326.19K,-0.02%
508,06/16/2021,4223.0,4248.0,4251.25,4200.75,511.74K,-0.55%
509,06/15/2021,4246.5,4255.25,4267.5,4238.0,981.19K,-0.19%
510,06/14/2021,4254.75,4248.0,4257.5,4233.5,1.12M,+0.21%
511,06/11/2021,4245.75,4239.5,4247.75,4230.75,1.08M,+0.18%
512,06/10/2021,4238.0,4222.25,4249.0,4207.0,1.56M,+0.46%
513,06/09/2021,4218.5,4225.5,4235.0,4217.0,1.06M,-0.17%
514,06/08/2021,4225.75,4227.5,4236.75,4205.75,1.31M,+0.01%
515,06/07/2021,4225.5,4232.25,4232.5,4214.0,934.68K,-0.07%
516,06/04/2021,4228.25,4190.75,4232.0,4177.0,1.05M,+0.88%
517,06/03/2021,4191.25,4208.0,4213.25,4165.25,1.38M,-0.36%
518,06/02/2021,4206.25,4198.5,4215.0,4190.75,1.06M,+0.18%
519,06/01/2021,4198.5,4206.5,4230.0,4190.0,1.37M,-0.05%
520,05/31/2021,4200.62,4206.88,4209.88,4190.38,-0.16%,
521,05/30/2021,4207.38,4203.25,4210.38,4203.12,+0.12%,
522,05/28/2021,4202.5,4211.25,4217.5,4201.0,1.11M,+0.08%
523,05/27/2021,4199.0,4193.0,4211.5,4177.75,1.18M,+0.14%
524,05/26/2021,4193.0,4188.0,4204.25,4180.5,1.05M,+0.18%
525,05/25/2021,4185.5,4199.25,4212.75,4179.25,1.22M,-0.20%
526,05/24/2021,4193.75,4151.5,4206.25,4142.5,1.05M,+1.01%
527,05/21/2021,4151.75,4152.5,4185.0,4147.0,1.47M,-0.06%
528,05/20/2021,4154.25,4107.75,4169.25,4084.5,1.49M,+1.04%
529,05/19/2021,4111.5,4114.0,4123.0,4055.5,2.31M,-0.28%
530,05/18/2021,4123.0,4159.0,4179.5,4111.5,1.29M,-0.84%
531,05/17/2021,4157.75,4169.0,4178.75,4136.5,1.48M,-0.27%
532,05/14/2021,4169.0,4112.5,4178.25,4105.25,1.51M,+1.51%
533,05/13/2021,4107.0,4053.5,4126.75,4029.25,2.38M,+1.19%
534,05/12/2021,4058.75,4140.0,4150.5,4051.0,2.63M,-2.11%
535,05/11/2021,4146.25,4176.75,4185.5,4103.75,2.52M,-0.89%
536,05/10/2021,4183.5,4226.75,4238.25,4172.0,1.66M,-0.99%
537,05/07/2021,4225.25,4197.5,4232.25,4191.75,1.65M,+0.74%
538,05/06/2021,4194.25,4158.75,4197.25,4140.5,1.75M,+0.82%
539,05/05/2021,4160.0,4158.25,4180.0,4153.0,1.42M,+0.04%
540,05/04/2021,4158.25,4184.25,4185.5,4120.5,2.00M,-0.66%
541,05/03/2021,4185.75,4181.5,4202.5,4181.0,1.26M,+0.27%
542,04/30/2021,4174.5,4200.75,4201.5,4167.25,1.90M,-0.69%
543,04/29/2021,4203.5,4184.75,4211.0,4168.0,1.75M,+0.65%
544,04/28/2021,4176.25,4180.25,4193.75,4172.75,1.28M,-0.07%
545,04/27/2021,4179.0,4181.5,4192.5,4166.75,992.03K,-0.01%
546,04/26/2021,4179.5,4170.75,4186.0,4163.75,1.02M,+0.19%
547,04/23/2021,4171.5,4129.0,4186.75,4127.5,1.51M,+1.06%
548,04/22/2021,4127.75,4157.5,4171.75,4115.25,1.94M,-0.89%
549,04/21/2021,4164.75,4121.25,4167.25,4113.0,1.51M,+0.93%
550,04/20/2021,4126.5,4156.25,4167.25,4110.5,1.70M,-0.70%
551,04/19/2021,4155.5,4165.0,4174.75,4141.75,1.62M,-0.50%
552,04/16/2021,4176.25,4162.75,4183.5,4154.25,1.30M,+0.33%
553,04/15/2021,4162.5,4123.5,4166.5,4119.5,1.28M,+1.08%
554,04/14/2021,4118.0,4134.75,4144.0,4113.0,1.53M,-0.36%
555,04/13/2021,4132.75,4122.75,4139.75,4101.25,1.08M,+0.30%
556,04/12/2021,4120.25,4114.25,4124.5,4104.5,1.09M,+0.02%
557,04/09/2021,4119.5,4098.0,4121.5,4081.0,1.09M,+0.75%
558,04/08/2021,4089.0,4074.25,4098.5,4072.5,988.35K,+0.47%
559,04/07/2021,4070.0,4067.0,4075.5,4056.5,1.10M,+0.15%
560,04/06/2021,4064.0,4069.75,4076.0,4052.25,1.25M,-0.09%
561,04/05/2021,4067.75,4030.0,4073.75,4021.0,1.25M,0.00%
562,04/02/2021,4067.75,4014.5,4038.0,4012.5,64.75K,+1.44%
563,04/01/2021,4010.0,3967.5,4015.25,3964.5,1.25M,+1.07%
564,03/31/2021,3967.5,3949.5,3983.75,3941.5,1.64M,+0.50%
565,03/30/2021,3947.75,3965.25,3968.5,3933.75,1.59M,-0.28%
566,03/29/2021,3959.0,3962.25,3971.25,3928.75,2.00M,-0.15%
567,03/26/2021,3964.75,3907.5,3968.0,3900.75,1.98M,+1.65%
568,03/25/2021,3900.5,3882.75,3909.5,3843.25,2.28M,+0.51%
569,03/24/2021,3880.75,3905.75,3931.5,3877.5,2.06M,-0.49%
570,03/23/2021,3899.75,3933.25,3938.75,3890.5,1.88M,-0.77%
571,03/22/2021,3930.0,3893.5,3944.5,3885.0,1.33M,+0.44%
572,03/19/2021,3912.62,3923.75,3934.25,3908.0,38.58K,-0.10%
573,03/18/2021,3916.5,3972.0,3988.75,3911.0,335.44K,-1.45%
574,03/17/2021,3974.0,3967.5,3983.75,3935.25,520.41K,+0.29%
575,03/16/2021,3962.5,3967.0,3980.5,3952.75,887.25K,-0.13%
576,03/15/2021,3967.5,3945.75,3969.75,3922.25,1.30M,+0.64%
577,03/12/2021,3942.25,3937.5,3947.5,3910.25,1.45M,+0.14%
578,03/11/2021,3936.75,3907.75,3958.5,3893.0,1.60M,+1.03%
579,03/10/2021,3896.5,3878.5,3916.25,3856.25,1.85M,+0.60%
580,03/09/2021,3873.25,3831.25,3901.25,3826.25,1.70M,+1.41%
581,03/08/2021,3819.25,3854.75,3878.75,3796.25,2.20M,-0.51%
582,03/05/2021,3839.0,3765.5,3850.0,3728.5,2.95M,+1.95%
583,03/04/2021,3765.5,3818.0,3842.25,3720.5,3.19M,-1.34%
584,03/03/2021,3816.75,3867.5,3898.0,3813.0,2.20M,-1.31%
585,03/02/2021,3867.5,3903.25,3906.5,3865.5,1.64M,-0.80%
586,03/01/2021,3898.75,3817.25,3912.0,3812.5,1.69M,+2.35%
587,02/26/2021,3809.25,3823.25,3858.5,3785.0,3.01M,-0.49%
588,02/25/2021,3828.0,3923.5,3934.5,3810.25,2.86M,-2.41%
589,02/24/2021,3922.5,3876.25,3927.75,3851.75,1.94M,+1.15%
590,02/23/2021,3878.0,3878.0,3896.0,3804.75,2.28M,+0.12%
591,02/22/2021,3873.5,3905.5,3914.5,3861.25,1.51M,-0.76%
592,02/19/2021,3903.0,3910.5,3931.0,3890.25,1.43M,-0.17%
593,02/18/2021,3909.5,3928.25,3936.0,3880.5,1.54M,-0.47%
594,02/17/2021,3928.0,3929.0,3932.25,3896.5,1.38M,+0.01%
595,02/16/2021,3927.75,3936.5,3959.25,3918.75,1.45M,-0.50%
596,02/15/2021,3947.38,3936.38,3951.88,3935.88,+0.28%,
597,02/14/2021,3936.38,3935.5,3939.88,3935.5,+0.14%,
598,02/12/2021,3931.0,3905.25,3936.25,3890.25,1.05M,+0.49%
599,02/11/2021,3912.0,3907.0,3920.5,3884.5,1.30M,+0.23%
600,02/10/2021,3903.0,3912.25,3928.5,3878.25,1.56M,-0.06%
601,02/09/2021,3905.5,3910.5,3913.25,3895.0,881.92K,-0.06%
602,02/08/2021,3908.0,3889.0,3911.25,3885.5,972.44K,+0.72%
603,02/05/2021,3880.25,3864.25,3888.25,3860.0,1.14M,+0.41%
604,02/04/2021,3864.5,3832.75,3869.75,3811.25,1.14M,+1.07%
605,02/03/2021,3823.5,3829.5,3843.5,3807.75,1.29M,+0.14%
606,02/02/2021,3818.25,3764.75,3835.75,3760.0,1.42M,+1.39%
607,02/01/2021,3765.75,3692.25,3777.0,3656.5,1.69M,+1.63%
608,01/29/2021,3705.25,3770.25,3777.25,3685.5,2.69M,-1.96%
609,01/28/2021,3779.25,3735.25,3823.5,3703.5,2.15M,+0.93%
610,01/27/2021,3744.25,3845.25,3853.0,3706.5,2.57M,-2.56%
611,01/26/2021,3842.5,3845.0,3862.25,3821.5,1.17M,-0.16%
612,01/25/2021,3848.5,3835.5,3853.25,3788.5,1.76M,+0.37%
613,01/22/2021,3834.25,3846.75,3849.0,3813.25,1.19M,-0.31%
614,01/21/2021,3846.0,3841.5,3859.75,3836.5,1.07M,+0.03%
615,01/20/2021,3845.0,3796.75,3852.5,3788.5,1.25M,+1.44%
616,01/19/2021,3790.5,3750.0,3797.0,3740.5,1.32M,+0.46%
617,01/18/2021,3773.12,3749.38,3773.38,3743.0,+0.62%,
618,01/17/2021,3750.0,3745.38,3759.88,3745.38,-0.33%,
619,01/15/2021,3762.25,3793.0,3797.75,3741.5,1.78M,-0.76%
620,01/14/2021,3791.25,3808.5,3817.75,3786.25,1.17M,-0.33%
621,01/13/2021,3803.75,3792.0,3813.5,3776.5,1.05M,+0.24%
622,01/12/2021,3794.5,3794.25,3806.75,3768.0,1.22M,+0.07%
623,01/11/2021,3792.0,3815.5,3820.75,3776.5,1.29M,-0.67%
624,01/08/2021,3817.5,3797.75,3824.5,3775.0,1.62M,+0.58%
625,01/07/2021,3795.5,3752.5,3804.0,3742.0,1.30M,+1.47%
626,01/06/2021,3740.5,3717.5,3774.75,3685.5,2.13M,+0.60%
627,01/05/2021,3718.25,3695.0,3730.0,3673.25,1.41M,+0.70%
628,01/04/2021,3692.25,3748.75,3773.25,3652.5,2.04M,-1.51%
629,01/01/2021,3748.75,3748.75,3748.75,3748.75,0.00%,
630,12/31/2020,3748.75,3725.0,3753.0,3715.0,993.34K,+0.66%
631,12/30/2020,3724.25,3724.5,3738.25,3716.5,770.00K,+0.11%
632,12/29/2020,3720.0,3731.0,3747.75,3714.5,992.64K,-0.20%
633,12/28/2020,3727.5,3682.0,3732.25,3676.0,760.65K,+0.88%
634,12/24/2020,3695.0,3685.25,3696.0,3678.5,369.65K,+0.37%
635,12/23/2020,3681.5,3674.25,3701.75,3651.0,1.02M,+0.12%
636,12/22/2020,3677.25,3685.0,3695.0,3663.75,1.10M,-0.23%
637,12/21/2020,3685.75,3718.25,3724.0,3596.0,1.84M,-1.09%
638,12/18/2020,3726.25,3721.5,3733.25,3707.75,31.89K,+0.13%
639,12/17/2020,3721.25,3704.5,3724.75,3699.5,292.92K,+0.55%
640,12/16/2020,3700.75,3697.75,3711.5,3687.0,584.71K,+0.17%
641,12/15/2020,3694.5,3653.0,3695.75,3642.75,1.03M,+1.32%
642,12/14/2020,3646.5,3677.75,3698.0,3642.75,1.49M,-0.40%
643,12/11/2020,3661.25,3670.0,3674.75,3628.25,1.54M,-0.20%
644,12/10/2020,3668.5,3669.5,3681.25,3644.0,1.60M,-0.11%
645,12/09/2020,3672.5,3707.75,3714.75,3659.5,1.79M,-0.80%
646,12/08/2020,3702.0,3682.75,3708.0,3664.25,1.12M,+0.30%
647,12/07/2020,3690.75,3694.75,3705.0,3672.25,1.08M,-0.20%
648,12/04/2020,3698.0,3668.25,3700.0,3665.5,991.86K,+0.91%
649,12/03/2020,3664.5,3671.0,3682.0,3655.25,1.12M,-0.07%
650,12/02/2020,3667.25,3661.25,3672.75,3642.25,1.11M,+0.18%
651,12/01/2020,3660.5,3631.0,3677.5,3626.0,1.37M,+1.03%
652,11/30/2020,3623.25,3643.75,3652.0,3592.25,1.71M,-0.36%
653,11/27/2020,3636.5,3630.25,3642.75,3612.75,639.27K,+0.43%
654,11/26/2020,3620.75,3631.62,3638.62,3614.12,-0.18%,
655,11/25/2020,3627.25,3635.5,3655.0,3615.25,1.02M,-0.15%
656,11/24/2020,3632.75,3576.0,3640.0,3575.25,1.29M,+1.59%
657,11/23/2020,3576.0,3546.5,3588.0,3545.5,1.20M,+0.61%
658,11/20/2020,3554.25,3560.0,3582.5,3542.75,1.19M,-0.72%
659,11/19/2020,3580.0,3562.0,3582.75,3542.25,1.29M,+0.42%
660,11/18/2020,3565.0,3604.5,3623.25,3556.5,1.33M,-1.16%
661,11/17/2020,3606.75,3625.5,3630.0,3584.25,1.27M,-0.45%
662,11/16/2020,3623.0,3587.0,3637.0,3586.5,1.30M,+1.14%
663,11/13/2020,3582.0,3537.5,3590.0,3518.0,1.33M,+1.40%
664,11/12/2020,3532.5,3574.5,3574.5,3513.0,1.69M,-0.99%
665,11/11/2020,3568.0,3546.25,3576.75,3531.0,1.32M,+0.76%
666,11/10/2020,3541.0,3549.5,3562.75,3506.5,2.16M,-0.08%
667,11/09/2020,3544.0,3522.5,3668.0,3515.75,2.61M,+1.24%
668,11/06/2020,3500.75,3508.75,3519.0,3456.75,1.64M,-0.11%
669,11/05/2020,3504.75,3448.0,3522.5,3428.25,1.67M,+2.03%
670,11/04/2020,3435.0,3362.75,3480.0,3319.0,2.81M,+2.19%
671,11/03/2020,3361.5,3304.0,3382.75,3301.25,1.66M,+1.85%
672,11/02/2020,3300.5,3260.0,3323.5,3243.25,1.85M,+1.10%
673,10/30/2020,3264.75,3268.0,3296.25,3225.0,2.49M,-1.14%
674,10/29/2020,3302.25,3279.0,3333.75,3250.25,1.97M,+1.19%
675,10/28/2020,3263.5,3369.0,3370.25,3260.75,2.63M,-3.53%
676,10/27/2020,3383.0,3394.25,3410.0,3368.25,1.57M,-0.31%
677,10/26/2020,3393.5,3445.75,3446.25,3356.0,1.96M,-1.69%
678,10/23/2020,3451.75,3455.75,3462.5,3431.5,1.22M,+0.07%
679,10/22/2020,3449.25,3430.25,3453.0,3402.5,1.50M,+0.49%
680,10/21/2020,3432.5,3437.0,3458.0,3420.5,1.68M,+0.01%
681,10/20/2020,3432.25,3436.0,3469.75,3418.75,1.70M,+0.28%
682,10/19/2020,3422.75,3471.0,3496.5,3410.75,1.65M,-1.14%
683,10/16/2020,3462.25,3478.5,3508.5,3461.25,1.40M,-0.38%
684,10/15/2020,3475.5,3479.25,3486.5,3431.5,1.65M,-0.16%
685,10/14/2020,3481.0,3502.0,3524.0,3472.0,1.54M,-0.68%
686,10/13/2020,3504.75,3534.0,3535.75,3491.5,1.62M,-0.79%
687,10/12/2020,3532.75,3467.5,3541.0,3464.25,1.40M,+1.71%
688,10/09/2020,3473.25,3447.25,3480.0,3445.25,1.19M,+1.04%
689,10/08/2020,3437.5,3406.25,3447.25,3405.5,1.10M,+0.90%
690,10/07/2020,3406.75,3338.0,3416.75,3332.25,1.40M,+1.60%
691,10/06/2020,3353.25,3392.0,3421.75,3330.5,1.70M,-1.17%
692,10/05/2020,3393.0,3360.0,3400.0,3346.5,1.08M,+1.61%
693,10/02/2020,3339.25,3367.0,3375.5,3300.25,2.03M,-0.85%
694,10/01/2020,3367.75,3344.75,3388.0,3343.25,1.52M,+0.47%
695,09/30/2020,3352.0,3330.0,3384.0,3291.25,2.17M,+0.55%
696,09/29/2020,3333.75,3348.75,3363.0,3316.5,1.33M,-0.37%
697,09/28/2020,3346.0,3291.0,3351.25,3287.5,1.50M,+1.79%
