,Date,Price,Open,High,Low,Vol.,Change
184,Sep-16-2022,19575.0,19750.0,19865.0,19275.0,6.56K,-0.79%
185,Sep-15-2022,19730.0,20130.0,20345.0,19450.0,7.04K,-0.98%
186,Sep-14-2022,19925.0,20110.0,20500.0,19585.0,7.63K,-1.56%
187,Sep-13-2022,20240.0,22390.0,22875.0,20050.0,15.36K,-9.86%
188,Sep-12-2022,22455.0,21500.0,22530.0,21500.0,8.76K,2.60%
189,Sep-11-2022,21885.0,21107.5,21887.5,21107.5,-,2.53%
190,Sep-09-2022,21345.0,19010.0,21485.0,19010.0,16.20K,10.90%
191,Sep-08-2022,19247.5,19210.0,19385.0,18905.0,-,1.70%
192,Sep-07-2022,18925.0,18780.0,19365.0,18360.0,6.75K,1.56%
193,Sep-06-2022,18635.0,19745.0,20080.0,18480.0,15.29K,-5.20%
194,Sep-05-2022,19657.5,19862.5,19935.0,19490.0,-,-1.09%
195,Sep-04-2022,19875.0,20122.5,20122.5,19580.0,-,0.51%
196,Sep-02-2022,19775.0,19975.0,20390.0,19555.0,9.77K,0.41%
197,Sep-01-2022,19695.0,20130.0,20145.0,19310.0,7.10K,-1.84%
198,Aug-31-2022,20065.0,19745.0,20400.0,19585.0,7.26K,1.49%
199,Aug-30-2022,19770.0,19985.0,20630.0,19345.0,7.23K,-0.98%
200,Aug-29-2022,19965.0,19890.0,20315.0,19345.0,7.99K,3.05%
201,Aug-28-2022,19375.0,21080.0,21080.0,19345.0,-,-9.54%
202,Aug-26-2022,21417.9,21425.0,21865.0,21035.0,0.91K,-0.68%
203,Aug-25-2022,21565.0,21610.0,21810.0,21290.0,7.81K,-0.67%
204,Aug-24-2022,21710.0,21480.0,21900.0,21125.0,9.89K,1.02%
205,Aug-23-2022,21490.0,21055.0,21660.0,20790.0,8.57K,2.50%
206,Aug-22-2022,20965.0,21420.0,21595.0,20805.0,7.31K,-2.17%
207,Aug-21-2022,21430.0,21477.5,21585.0,21200.0,-,0.94%
208,Aug-19-2022,21230.0,23330.0,23370.0,21035.0,11.30K,-9.02%
209,Aug-18-2022,23335.0,23260.0,23590.0,23210.0,3.98K,0.45%
210,Aug-17-2022,23230.0,23960.0,24465.0,23145.0,8.57K,-2.99%
211,Aug-16-2022,23945.0,24060.0,24265.0,23640.0,5.10K,-0.23%
212,Aug-15-2022,24000.0,24360.0,25270.0,23890.0,7.44K,-1.30%
213,Aug-14-2022,24315.0,24390.0,24412.5,24232.5,-,0.31%
214,Aug-12-2022,24240.0,24225.0,24315.0,23600.0,4.94K,-0.02%
215,Aug-11-2022,24245.0,24000.0,24980.0,23840.0,9.24K,2.49%
216,Aug-10-2022,23655.0,23200.0,24240.0,22630.0,9.53K,2.58%
217,Aug-09-2022,23060.0,23880.0,23965.0,22850.0,8.22K,-3.86%
218,Aug-08-2022,23985.0,23310.0,24355.0,23085.0,7.58K,3.39%
219,Aug-07-2022,23197.5,23322.5,23350.0,23085.0,-,1.03%
220,Aug-05-2022,22960.0,22505.0,23555.0,22475.0,8.82K,2.25%
221,Aug-04-2022,22455.0,23370.0,23370.0,22405.0,7.91K,-4.61%
222,Aug-03-2022,23540.0,23175.0,23705.0,22730.0,6.02K,2.35%
223,Aug-02-2022,23000.0,23050.0,23510.0,22685.0,5.49K,-0.13%
224,Aug-01-2022,23030.0,23655.0,23685.0,22895.0,5.78K,-1.60%
225,Jul-31-2022,23405.0,23922.5,24065.0,23315.0,-,-2.81%
226,Jul-29-2022,24082.4,23950.0,24490.0,23460.0,0.69K,1.17%
227,Jul-28-2022,23805.0,22785.0,24230.0,22620.0,11.80K,4.50%
228,Jul-27-2022,22780.0,21015.0,23120.0,21000.0,13.02K,8.92%
229,Jul-26-2022,20915.0,22045.0,22045.0,20715.0,11.71K,-4.43%
230,Jul-25-2022,21885.0,22830.0,23035.0,21580.0,10.40K,-3.14%
231,Jul-24-2022,22595.0,22790.0,23035.0,22535.0,-,-0.09%
232,Jul-22-2022,22615.0,23210.0,23800.0,22540.0,6.64K,-2.65%
233,Jul-21-2022,23230.0,23595.0,23685.0,22365.0,7.35K,-1.96%
234,Jul-20-2022,23695.0,23650.0,24300.0,22930.0,10.14K,1.00%
235,Jul-19-2022,23460.0,21660.0,23725.0,21575.0,11.77K,8.51%
236,Jul-18-2022,21620.0,21080.0,22785.0,20750.0,10.03K,4.14%
237,Jul-17-2022,20760.0,21067.5,21072.5,20745.0,-,-2.03%
238,Jul-15-2022,21190.0,20440.0,21215.0,20360.0,6.27K,2.74%
239,Jul-14-2022,20625.0,19890.0,20885.0,19585.0,10.78K,5.15%
240,Jul-13-2022,19615.0,19290.0,20090.0,18830.0,12.02K,1.55%
241,Jul-12-2022,19315.0,20190.0,20190.0,19215.0,7.72K,-5.57%
242,Jul-11-2022,20455.0,21045.0,21045.0,20215.0,7.66K,-1.82%
243,Jul-10-2022,20835.0,20760.0,20837.5,20635.0,-,-4.27%
244,Jul-08-2022,21765.0,21670.0,22550.0,21160.0,-,-0.41%
245,Jul-07-2022,21855.0,20360.0,21890.0,20245.0,8.76K,7.79%
246,Jul-06-2022,20275.0,20310.0,20450.0,19730.0,5.81K,-0.56%
247,Jul-05-2022,20390.0,19270.0,20740.0,18985.0,15.04K,0.97%
248,Jul-04-2022,20195.0,19245.0,20312.5,18985.0,-,4.94%
249,Jul-03-2022,19245.0,19995.0,19995.0,19152.5,-,-0.36%
250,Jul-01-2022,19315.0,18700.0,20790.0,18630.0,10.65K,2.96%
251,Jun-30-2022,18760.0,20240.0,20295.0,18525.0,10.28K,-7.06%
252,Jun-29-2022,20185.0,20290.0,20405.0,19775.0,6.70K,0.05%
253,Jun-28-2022,20175.0,20765.0,21195.0,20125.0,5.87K,-4.87%
254,Jun-27-2022,21206.9,21030.0,21522.5,20437.5,-,0.84%
255,Jun-26-2022,21030.0,21300.0,21367.5,20915.0,-,-0.83%
256,Jun-24-2022,21206.9,20740.0,21535.0,20740.0,1.45K,1.47%
257,Jun-23-2022,20900.0,19945.0,21090.0,19875.0,10.08K,3.95%
258,Jun-22-2022,20105.0,20920.0,20920.0,19760.0,13.38K,-3.62%
259,Jun-21-2022,20860.0,20390.0,21715.0,19600.0,18.03K,2.72%
260,Jun-20-2022,20307.5,20560.0,21015.0,19592.5,-,-1.23%
261,Jun-19-2022,20560.0,20600.0,20722.5,20387.5,-,0.44%
262,Jun-17-2022,20470.0,20645.0,21315.0,20145.0,8.72K,-1.54%
263,Jun-16-2022,20790.0,22165.0,22945.0,20435.0,9.77K,-3.86%
264,Jun-15-2022,21625.0,21460.0,22385.0,20025.0,19.87K,-2.26%
265,Jun-14-2022,22125.0,23010.0,23290.0,20775.0,16.48K,-4.26%
266,Jun-13-2022,23110.0,27355.0,27365.0,22490.0,18.65K,-12.80%
267,Jun-12-2022,26502.5,27235.0,27367.5,26487.5,-,-8.36%
268,Jun-10-2022,28920.0,30085.0,31025.0,28740.0,8.03K,-3.42%
269,Jun-09-2022,29945.0,30320.0,30665.0,29880.0,4.17K,-0.45%
270,Jun-08-2022,30080.0,31460.0,31580.0,29775.0,7.94K,-3.11%
271,Jun-07-2022,31045.0,31500.0,31575.0,29130.0,11.27K,-1.41%
272,Jun-06-2022,31490.0,29900.0,31805.0,29820.0,9.29K,5.46%
273,Jun-05-2022,29860.0,30002.5,30030.0,29820.0,-,1.10%
274,Jun-03-2022,29535.0,30355.0,30725.0,29165.0,6.34K,-2.49%
275,Jun-02-2022,30290.0,29535.0,30435.0,29480.0,6.67K,0.85%
276,Jun-01-2022,30035.0,31700.0,32020.0,29265.0,7.63K,-5.61%
277,May-31-2022,31820.0,31767.5,32455.0,31225.0,-,0.18%
278,May-30-2022,31762.5,29465.0,31887.5,29295.0,-,9.37%
279,May-27-2022,29042.2,29550.0,29605.0,28630.0,0.69K,-0.93%
280,May-26-2022,29315.0,29750.0,29895.0,27995.0,12.17K,-0.74%
281,May-25-2022,29535.0,29585.0,30225.0,29300.0,9.66K,0.78%
282,May-24-2022,29305.0,29235.0,29580.0,28570.0,11.24K,1.00%
283,May-23-2022,29015.0,30010.0,30680.0,28960.0,11.29K,-4.21%
284,May-22-2022,30290.0,30325.0,30497.5,30277.5,-,3.52%
285,May-20-2022,29260.0,30235.0,30715.0,28635.0,9.10K,-2.29%
286,May-19-2022,29945.0,29025.0,30510.0,28555.0,8.81K,2.60%
287,May-18-2022,29185.0,30560.0,30650.0,28650.0,7.23K,-2.72%
288,May-17-2022,30000.0,30130.0,30745.0,29420.0,7.46K,1.68%
289,May-16-2022,29505.0,31000.0,31400.0,29020.0,6.18K,-5.64%
290,May-15-2022,31270.0,31385.0,31385.0,30980.0,-,4.11%
291,May-13-2022,30035.0,28255.0,31000.0,28230.0,6.90K,5.07%
292,May-12-2022,28585.0,28860.0,30100.0,25350.0,15.14K,-2.09%
293,May-11-2022,29195.0,30195.0,32140.0,28105.0,19.28K,-6.67%
294,May-10-2022,31280.0,30960.0,32615.0,29700.0,7.24K,1.13%
295,May-09-2022,30930.0,34455.0,34455.0,30300.0,12.90K,-9.18%
296,May-08-2022,34055.0,34172.5,34195.0,33882.5,-,-5.21%
297,May-06-2022,35925.0,36405.0,36595.0,35180.0,5.71K,-0.95%
298,May-05-2022,36270.0,39795.0,39860.0,35520.0,10.00K,-9.10%
299,May-04-2022,39900.0,37725.0,40100.0,37535.0,8.01K,6.02%
300,May-03-2022,37635.0,38685.0,38810.0,37420.0,4.86K,-3.49%
301,May-02-2022,38997.3,38670.0,39155.0,38025.0,-,1.84%
302,May-01-2022,38292.5,38927.5,38932.5,38182.5,-,-1.81%
303,Apr-29-2022,38997.3,39785.0,39840.0,38595.0,0.86K,-2.31%
304,Apr-28-2022,39920.0,39220.0,40440.0,38900.0,8.55K,2.62%
305,Apr-27-2022,38900.0,38210.0,39475.0,37665.0,6.78K,1.78%
306,Apr-26-2022,38220.0,40210.0,40765.0,37665.0,10.11K,-4.95%
307,Apr-25-2022,40210.0,39595.0,40400.0,38190.0,7.33K,1.94%
308,Apr-24-2022,39445.0,39562.5,39775.0,39437.5,-,-0.03%
309,Apr-22-2022,39455.0,40650.0,40815.0,39165.0,4.53K,-4.34%
310,Apr-21-2022,41245.0,41550.0,43010.0,40610.0,5.77K,0.02%
311,Apr-20-2022,41235.0,41335.0,42295.0,40895.0,3.73K,-0.69%
312,Apr-19-2022,41520.0,40825.0,41820.0,40585.0,3.70K,2.01%
313,Apr-18-2022,40700.0,40150.0,41125.0,38535.0,5.80K,2.60%
314,Apr-17-2022,39670.0,39912.5,40325.0,39515.0,-,-0.54%
315,Apr-15-2022,39885.0,39885.0,39885.0,39885.0,-,0.15%
316,Apr-14-2022,39825.0,41240.0,41540.0,39565.0,3.01K,-3.15%
317,Apr-13-2022,41120.0,39650.0,41590.0,39560.0,5.02K,4.66%
318,Apr-12-2022,39290.0,39410.0,40805.0,39190.0,5.56K,-1.66%
319,Apr-11-2022,39955.0,42710.0,42805.0,39460.0,5.95K,-5.14%
320,Apr-10-2022,42120.0,43180.0,43535.0,41912.5,-,-1.39%
321,Apr-08-2022,42715.0,43565.0,44090.0,42445.0,5.08K,-1.53%
322,Apr-07-2022,43380.0,43880.0,43885.0,42720.0,4.61K,-0.90%
323,Apr-06-2022,43775.0,45995.0,46060.0,43130.0,7.11K,-5.13%
324,Apr-05-2022,46140.0,46600.0,47445.0,45550.0,7.49K,0.12%
325,Apr-04-2022,46085.0,47225.0,47610.0,45205.0,5.29K,-1.05%
326,Apr-03-2022,46572.5,46622.5,47617.5,46410.0,-,0.05%
327,Apr-01-2022,46550.0,45865.0,46910.0,44345.0,5.69K,1.78%
328,Mar-31-2022,45735.0,47220.0,47875.0,45620.0,5.48K,-3.19%
329,Mar-30-2022,47240.0,47430.0,48000.0,46715.0,4.07K,-1.44%
330,Mar-29-2022,47930.0,47970.0,48390.0,47235.0,4.68K,7.70%
331,Mar-28-2022,44504.0,47045.0,48465.0,46867.5,-,-5.43%
332,Mar-27-2022,47060.0,44782.5,47130.0,44782.5,-,5.74%
333,Mar-25-2022,44504.0,43975.0,45170.0,43625.0,0.69K,1.23%
334,Mar-24-2022,43965.0,42430.0,44340.0,42345.0,11.12K,4.06%
335,Mar-23-2022,42250.0,42880.0,42985.0,41815.0,8.00K,-0.33%
336,Mar-22-2022,42390.0,41335.0,43490.0,40885.0,10.06K,2.84%
337,Mar-21-2022,41220.0,41445.0,41595.0,40555.0,5.71K,-0.16%
338,Mar-20-2022,41285.0,41872.5,41872.5,41227.5,-,-1.92%
339,Mar-18-2022,42095.0,41050.0,42360.0,40180.0,5.11K,2.96%
340,Mar-17-2022,40885.0,41200.0,41520.0,40570.0,2.55K,-0.09%
341,Mar-16-2022,40920.0,39725.0,41765.0,38810.0,8.47K,2.92%
